submission_id,submission_delay_hours,revision_count
SUB001389,12,2
SUB001390,3,2
SUB001391,6,3
SUB001392,0,4
SUB001393,4,2
SUB001394,14,5
SUB001395,-6,2
SUB001396,2,5
SUB001397,13,1
SUB001398,4,2
SUB001399,3,4
SUB001400,8,0
SUB001401,10,1
SUB001402,-8,4
SUB001403,9,2
SUB001404,6,4
SUB001405,-7,3
SUB001406,11,3
SUB001407,11,3
SUB001408,-1,0
SUB001409,14,2
SUB001410,5,4
SUB001411,4,2
SUB001412,9,2
SUB001413,8,1
SUB001414,7,4
SUB001415,-3,3
SUB001416,3,3
SUB001417,9,2
SUB001418,10,0
SUB001419,12,3
SUB001420,10,2
SUB001421,2,3
SUB001422,7,2
SUB001423,5,2
SUB001424,11,3
SUB001425,3,1
SUB001426,9,2
SUB001427,9,1
SUB001428,12,1
SUB001429,-3,2
SUB001430,6,0
SUB001431,10,1
SUB001432,8,3
SUB001433,4,1
SUB001434,3,3
SUB001435,7,0
SUB001436,-4,3
SUB001437,8,1
SUB001438,1,0
SUB001439,12,2
SUB001440,27,2
SUB001441,22,0
SUB001442,14,1
SUB001443,15,9
SUB001444,28,4
SUB001445,19,5
SUB001446,5,5
SUB001447,13,3
SUB001448,17,1
SUB001449,26,0
SUB001450,19,3
SUB001451,24,3
SUB001452,9,2
SUB001453,15,2
SUB001454,11,1
SUB001455,16,1
SUB001456,25,2
SUB001457,25,2
SUB001458,19,1
SUB001459,26,1
SUB001460,15,1
SUB001461,18,1
SUB001462,27,3
SUB001463,21,3
SUB001464,19,2
SUB001465,14,5
SUB001466,26,2
SUB001467,15,4
SUB001468,14,4
SUB001469,27,0
SUB001470,23,0
SUB001471,17,0
SUB001472,11,1
SUB001473,21,1
SUB001474,18,2
SUB001475,29,1
SUB001476,17,6
SUB001477,21,0
SUB001478,20,1
SUB001479,25,2
SUB001480,22,2
SUB001481,19,2
SUB001482,18,2
SUB001483,16,2
SUB001484,11,3
SUB001485,11,1
SUB001486,13,1
SUB001487,20,2
SUB001488,15,3
SUB001489,16,1
SUB001490,29,1
SUB001491,26,4
SUB001492,14,1
SUB001493,17,3
SUB001494,21,2
SUB001495,21,1
SUB001496,12,0
SUB001497,29,5
SUB001498,20,2
SUB001499,13,1
SUB001500,13,4
SUB001501,18,1
SUB001502,14,2
SUB001503,8,2
SUB001504,16,6
SUB001505,25,4
SUB001506,7,3
SUB001507,20,3
SUB001508,4,3
SUB001509,15,2
SUB001510,13,2
SUB001511,9,1
SUB001512,15,1
SUB001513,8,1
SUB001514,27,3
SUB001515,22,2
SUB001516,2,2
SUB001517,15,2
SUB001518,20,0
SUB001519,12,1
SUB001520,30,2
SUB001521,16,1
SUB001522,12,1
SUB001523,25,1
SUB001524,23,0
SUB001525,17,2
SUB001526,11,1
SUB001527,10,2
SUB001528,21,1
SUB001529,18,1
SUB001530,11,0
SUB001531,15,2
SUB001532,14,2
SUB001533,11,1
SUB001534,9,2
SUB001535,18,2
SUB001536,10,1
SUB001537,13,2
SUB001538,5,5
SUB001539,6,2
SUB001540,13,1
SUB001541,24,3
SUB001542,7,1
SUB001543,9,1
SUB001544,18,1
SUB001545,14,2
SUB001546,18,1
SUB001547,23,4
SUB001548,27,1
SUB001549,22,4
SUB001550,21,1
SUB001551,10,3
SUB001552,24,0
SUB001553,13,3
SUB001554,24,2
SUB001555,15,3
SUB001556,11,1
SUB001557,15,0
SUB001558,20,2
SUB001559,10,2
SUB001560,10,3
SUB001561,24,3
SUB001562,8,0
SUB001563,15,2
SUB001564,24,1
SUB001565,26,3
SUB001566,19,3
SUB001567,19,1
SUB001568,14,2
SUB001569,14,0
SUB001570,13,3
SUB001571,14,3
SUB001572,16,3
SUB001573,18,3
SUB001574,14,2
SUB001575,35,4
SUB001576,16,3
SUB001577,24,1
SUB001578,17,3
SUB001579,14,2
SUB001580,17,2
SUB001581,25,3
SUB001582,15,0
SUB001583,10,1
SUB001584,26,1
SUB001585,25,1
SUB001586,19,2
SUB001587,16,1
SUB001588,21,0
SUB001589,21,1
SUB001590,21,2
SUB001591,24,0
SUB001592,9,0
SUB001593,10,2
SUB001594,20,1
SUB001595,22,1
SUB001596,20,0
SUB001597,16,1
SUB001598,17,1
SUB001599,27,0
SUB001600,17,1
SUB001601,12,1
SUB001602,21,2
SUB001603,4,2
SUB001604,18,2
SUB001605,24,0
SUB001606,16,1
SUB001607,19,2
SUB001608,19,3
SUB001609,19,1
SUB001610,12,2
SUB001611,19,3
SUB001612,19,3
SUB001613,5,2
SUB001614,22,3
SUB001615,5,3
SUB001616,29,2
SUB001617,11,3
SUB001618,28,2
SUB001619,26,1
SUB001620,21,4
SUB001621,18,4
SUB001622,11,1
SUB001623,20,4
SUB001624,15,2
SUB001625,6,4
SUB001626,21,2
SUB001627,16,3
SUB001628,12,1
SUB001629,20,6
SUB001630,17,4
SUB001631,9,1
SUB001632,15,1
SUB001633,11,3
SUB001634,14,4
SUB001635,18,1
SUB001636,8,5
SUB001637,19,0
SUB001638,17,3
SUB001639,7,1
SUB001640,7,2
SUB001641,15,0
SUB001642,13,0
SUB001643,12,3
SUB001644,15,3
SUB001645,22,2
SUB001646,22,5
SUB001647,11,1
SUB001648,18,1
SUB001649,16,2
SUB001650,14,1
SUB001651,20,2
SUB001652,12,2
SUB001653,19,2
SUB001654,16,1
SUB001655,16,4
SUB001656,12,1
SUB001657,17,1
SUB001658,5,3
SUB001659,25,0
SUB001660,15,1
SUB001661,11,3
SUB001662,18,2
SUB001663,18,2
SUB001664,13,3
SUB001665,18,0
SUB001666,26,5
SUB001667,19,1
SUB001668,19,3
SUB001669,15,5
SUB001670,14,2
SUB001671,28,1
SUB001672,22,1
SUB001673,15,2
SUB001674,2,0
SUB001675,12,2
SUB001676,14,2
SUB001677,13,2
SUB001678,18,0
SUB001679,19,4
SUB001680,10,5
SUB001681,5,1
SUB001682,0,5
SUB001683,-1,3
SUB001684,0,1
SUB001685,4,1
SUB001686,8,4
SUB001687,4,2
SUB001688,-2,1
SUB001689,4,1
SUB001690,-5,3
SUB001691,7,1
SUB001692,3,3
SUB001693,7,1
SUB001694,7,3
SUB001695,3,1
SUB001696,12,4
SUB001697,9,1
SUB001698,7,0
SUB001699,-1,1
SUB001700,4,0
SUB001701,7,3
SUB001702,0,2
SUB001703,-4,0
SUB001704,5,2
SUB001705,6,2
SUB001706,5,1
SUB001707,-7,2
SUB001708,2,3
SUB001709,-4,1
SUB001710,0,1
SUB001711,6,0
SUB001712,1,1
SUB001713,-11,3
SUB001714,9,4
SUB001715,2,5
SUB001716,5,2
SUB001717,4,3
SUB001718,4,3
SUB001719,-3,1
SUB001720,2,2
SUB001721,1,2
SUB001722,9,2
SUB001723,-13,1
SUB001724,-3,2
SUB001725,4,2
SUB001726,8,2
SUB001727,4,2
SUB001728,-6,0
SUB001729,8,1
SUB001730,0,5
SUB001731,12,2
SUB001732,0,3
SUB001733,3,0
SUB001734,0,1
SUB001735,3,3
SUB001736,4,4
SUB001737,0,4
SUB001738,9,1
SUB001739,-6,4
SUB001740,10,0
SUB001741,8,2
SUB001742,17,2
SUB001743,15,2
SUB001744,9,2
SUB001745,19,1
SUB001746,15,1
SUB001747,25,1
SUB001748,10,2
SUB001749,11,0
SUB001750,18,6
SUB001751,10,1
SUB001752,16,1
SUB001753,17,1
SUB001754,13,3
SUB001755,15,5
SUB001756,15,5
SUB001757,21,1
SUB001758,25,2
SUB001759,22,1
SUB001760,26,2
SUB001761,17,3
SUB001762,20,3
SUB001763,9,2
SUB001764,27,2
SUB001765,7,1
SUB001766,10,2
SUB001767,20,2
SUB001768,20,0
SUB001769,29,2
SUB001770,16,2
SUB001771,12,0
SUB001772,8,1
SUB001773,13,0
SUB001774,15,6
SUB001775,9,1
SUB001776,7,1
SUB001777,19,2
SUB001778,10,1
SUB001779,18,2
SUB001780,20,2
SUB001781,17,4
SUB001782,12,0
SUB001783,10,2
SUB001784,17,1
SUB001785,18,4
SUB001786,16,2
SUB001787,20,1
SUB001788,15,1
SUB001789,14,2
SUB001790,5,3
SUB001791,20,5
SUB001792,16,2
SUB001793,24,2
SUB001794,21,2
SUB001795,18,4
SUB001796,12,0
SUB001797,17,3
SUB001798,18,2
SUB001799,19,0
SUB001800,10,2
SUB001801,4,1
SUB001802,14,5
SUB001803,19,2
SUB001804,19,3
SUB001805,10,2
SUB001806,10,3
SUB001807,13,2
SUB001808,16,2
SUB001809,19,0
SUB001810,20,1
SUB001811,15,0
SUB001812,11,5
SUB001813,26,4
SUB001814,26,3
SUB001815,17,2
SUB001816,21,3
SUB001817,9,1
SUB001818,18,4
SUB001819,13,6
SUB001820,10,1
SUB001821,9,1
SUB001822,18,1
SUB001823,10,3
SUB001824,10,3
SUB001825,13,1
SUB001826,13,1
SUB001827,25,3
SUB001828,14,0
SUB001829,30,2
SUB001830,16,1
SUB001831,12,1
SUB001832,23,3
SUB001833,18,1
SUB001834,8,2
SUB001835,20,4
SUB001836,31,3
SUB001837,6,2
SUB001838,21,4
SUB001839,8,4
SUB001840,14,3
SUB001841,8,1
SUB001842,30,3
SUB001843,18,4
SUB001844,19,2
SUB001845,25,3
SUB001846,27,3
SUB001847,16,1
SUB001848,18,3
SUB001849,15,1
SUB001850,19,1
SUB001851,17,0
SUB001852,-3,1
SUB001853,17,2
SUB001854,17,3
SUB001855,15,0
SUB001856,24,5
SUB001857,7,0
SUB001858,18,0
SUB001859,24,1
SUB001860,31,3
SUB001861,7,2
SUB001862,14,4
SUB001863,14,2
SUB001864,19,1
SUB001865,17,2
SUB001866,18,2
SUB001867,8,2
SUB001868,13,2
SUB001869,18,1
SUB001870,21,4
SUB001871,10,3
SUB001872,22,1
SUB001873,16,0
SUB001874,18,3
SUB001875,8,0
SUB001876,18,4
SUB001877,19,2
SUB001878,24,2
SUB001879,10,1
SUB001880,13,2
SUB001881,7,2
SUB001882,18,1
SUB001883,20,1
SUB001884,13,4
SUB001885,21,2
SUB001886,11,0
SUB001887,17,1
SUB001888,13,1
SUB001889,13,1
SUB001890,22,1
SUB001891,8,1
SUB001892,0,5
SUB001893,19,5
SUB001894,9,1
SUB001895,2,1
SUB001896,15,0
SUB001897,16,2
SUB001898,0,2
SUB001899,12,1
SUB001900,13,2
SUB001901,22,4
SUB001902,16,1
SUB001903,25,1
SUB001904,19,4
SUB001905,16,3
SUB001906,14,3
SUB001907,22,2
SUB001908,24,4
SUB001909,15,2
SUB001910,16,6
SUB001911,15,2
SUB001912,11,1
SUB001913,9,2
SUB001914,21,1
SUB001915,13,0
SUB001916,12,1
SUB001917,11,1
SUB001918,14,1
SUB001919,11,3
SUB001920,14,3
SUB001921,3,0
SUB001922,7,2
SUB001923,5,1
SUB001924,10,1
SUB001925,-2,2
SUB001926,-3,3
SUB001927,4,3
SUB001928,8,1
SUB001929,0,1
SUB001930,-4,1
SUB001931,0,0
SUB001932,1,1
SUB001933,3,3
SUB001934,12,5
SUB001935,11,0
SUB001936,0,4
SUB001937,6,2
SUB001938,7,1
SUB001939,-3,1
SUB001940,10,3
SUB001941,-10,2
SUB001942,5,0
SUB001943,14,1
SUB001944,-3,1
SUB001945,2,2
SUB001946,-6,0
SUB001947,0,2
SUB001948,-1,3
SUB001949,-5,2
SUB001950,7,2
SUB001951,12,2
SUB001952,0,2
SUB001953,-6,2
SUB001954,3,0
SUB001955,-3,3
SUB001956,10,0
SUB001957,0,5
SUB001958,0,2
SUB001959,14,2
SUB001960,7,2
SUB001961,7,1
SUB001962,-3,2
SUB001963,-1,1
SUB001964,15,2
SUB001965,7,1
SUB001966,16,1
SUB001967,-1,3
SUB001968,10,1
SUB001969,7,1
SUB001970,-2,7
SUB001971,-3,0
SUB001972,2,1
SUB001973,2,1
SUB001974,12,5
SUB001975,0,2
SUB001976,4,0
SUB001977,0,0
SUB001978,10,3
SUB001979,10,0
SUB001980,15,6
SUB001981,10,4
SUB001982,13,0
SUB001983,5,1
SUB001984,4,2
SUB001985,5,1
SUB001986,8,1
SUB001987,24,3
SUB001988,13,3
SUB001989,24,2
SUB001990,6,2
SUB001991,7,1
SUB001992,9,0
SUB001993,9,1
SUB001994,4,0
SUB001995,15,4
SUB001996,13,4
SUB001997,20,4
SUB001998,6,1
SUB001999,12,6
SUB002000,5,3
SUB002001,18,4
SUB002002,15,2
SUB002003,13,2
SUB002004,5,2
SUB002005,12,1
SUB002006,4,4
SUB002007,-5,2
SUB002008,3,3
SUB002009,11,4
SUB002010,4,1
SUB002011,2,2
SUB002012,12,2
SUB002013,1,1
SUB002014,17,2
SUB002015,6,3
SUB002016,14,3
SUB002017,18,5
SUB002018,19,3
SUB002019,3,3
SUB002020,6,2
SUB002021,12,5
SUB002022,9,0
SUB002023,-1,1
SUB002024,0,2
SUB002025,19,2
SUB002026,4,0
SUB002027,15,1
SUB002028,10,1
SUB002029,9,1
SUB002030,10,1
SUB002031,13,0
SUB002032,16,5
SUB002033,14,0
SUB002034,8,1
SUB002035,15,4
SUB002036,6,4
SUB002037,10,1
SUB002038,14,3
SUB002039,10,1
SUB002040,13,1
SUB002041,2,4
SUB002042,15,0
SUB002043,4,2
SUB002044,4,2
SUB002045,10,0
SUB002046,9,1
SUB002047,0,1
SUB002048,2,1
SUB002049,10,1
SUB002050,2,1
SUB002051,0,2
SUB002052,16,2
SUB002053,7,3
SUB002054,-1,3
SUB002055,11,4
SUB002056,7,0
SUB002057,12,2
SUB002058,1,2
SUB002059,13,4
SUB002060,1,0
SUB002061,1,1
SUB002062,8,1
SUB002063,2,1
SUB002064,2,3
SUB002065,12,1
SUB002066,17,0
SUB002067,3,1
SUB002068,6,2
SUB002069,11,3
SUB002070,7,0
SUB002071,-1,0
SUB002072,0,0
SUB002073,5,0
SUB002074,0,2
SUB002075,7,0
SUB002076,7,5
SUB002077,10,2
SUB002078,2,4
SUB002079,4,2
SUB002080,6,3
SUB002081,15,2
SUB002082,9,3
SUB002083,-5,2
SUB002084,-3,4
SUB002085,3,4
SUB002086,10,3
SUB002087,8,4
SUB002088,21,2
SUB002089,7,5
SUB002090,11,2
SUB002091,7,2
SUB002092,7,1
SUB002093,9,4
SUB002094,9,4
SUB002095,12,2
SUB002096,8,2
SUB002097,2,1
SUB002098,1,1
SUB002099,3,2
SUB002100,9,2
SUB002101,14,2
SUB002102,6,1
SUB002103,14,1
SUB002104,7,2
SUB002105,1,2
SUB002106,10,1
SUB002107,11,3
SUB002108,11,1
SUB002109,10,1
SUB002110,12,2
SUB002111,10,0
SUB002112,12,1
SUB002113,1,2
SUB002114,10,2
SUB002115,16,0
SUB002116,13,2
SUB002117,18,0
SUB002118,8,2
SUB002119,5,4
SUB002120,15,4
SUB002121,25,0
SUB002122,19,3
SUB002123,16,0
SUB002124,11,3
SUB002125,15,2
SUB002126,10,2
SUB002127,4,2
SUB002128,12,5
SUB002129,12,1
SUB002130,7,1
SUB002131,5,3
SUB002132,17,3
SUB002133,6,2
SUB002134,17,1
SUB002135,7,7
SUB002136,10,3
SUB002137,9,4
SUB002138,7,1
SUB002139,16,1
SUB002140,11,2
SUB002141,16,3
SUB002142,23,1
SUB002143,4,1
SUB002144,12,3
SUB002145,16,1
SUB002146,8,1
SUB002147,8,2
SUB002148,15,3
SUB002149,17,1
SUB002150,21,5
SUB002151,15,3
SUB002152,9,2
SUB002153,17,3
SUB002154,18,5
SUB002155,18,4
SUB002156,7,2
SUB002157,4,4
SUB002158,16,0
SUB002159,5,1
SUB002160,0,3
SUB002161,11,4
SUB002162,7,6
SUB002163,10,1
SUB002164,5,4
SUB002165,7,2
SUB002166,11,4
SUB002167,3,4
SUB002168,14,1
SUB002169,20,3
SUB002170,16,5
SUB002171,9,2
SUB002172,20,1
SUB002173,5,4
SUB002174,2,0
SUB002175,14,3
SUB002176,7,1
SUB002177,12,5
SUB002178,6,2
SUB002179,14,2
SUB002180,8,3
SUB002181,12,1
SUB002182,12,2
SUB002183,9,2
SUB002184,14,8
SUB002185,20,0
SUB002186,2,1
SUB002187,13,4
SUB002188,4,3
SUB002189,14,1
SUB002190,-2,1
SUB002191,14,2
SUB002192,15,5
SUB002193,10,4
SUB002194,7,3
SUB002195,21,3
SUB002196,12,3
SUB002197,15,2
SUB002198,7,0
SUB002199,17,0
SUB002200,13,4
SUB002201,18,0
SUB002202,19,0
SUB002203,12,2
SUB002204,7,4
SUB002205,14,3
SUB002206,15,0
SUB002207,8,2
SUB002208,10,3
SUB002209,6,3
SUB002210,14,3
SUB002211,12,4
SUB002212,0,2
SUB002213,-4,4
SUB002214,11,1
SUB002215,3,2
SUB002216,1,1
SUB002217,5,2
SUB002218,9,1
SUB002219,2,4
SUB002220,20,1
SUB002221,33,1
SUB002222,17,0
SUB002223,28,4
SUB002224,28,6
SUB002225,17,3
SUB002226,18,1
SUB002227,25,2
SUB002228,17,0
SUB002229,20,0
SUB002230,29,2
SUB002231,24,0
SUB002232,21,4
SUB002233,25,3
SUB002234,26,2
SUB002235,17,3
SUB002236,13,4
SUB002237,23,1
SUB002238,24,2
SUB002239,16,1
SUB002240,23,2
SUB002241,19,3
SUB002242,19,0
SUB002243,19,0
SUB002244,19,5
SUB002245,32,3
SUB002246,12,5
SUB002247,18,2
SUB002248,22,2
SUB002249,24,2
SUB002250,13,3
SUB002251,11,0
SUB002252,26,1
SUB002253,21,0
SUB002254,29,2
SUB002255,32,4
SUB002256,25,2
SUB002257,22,1
SUB002258,17,4
SUB002259,19,2
SUB002260,26,1
SUB002261,19,3
SUB002262,21,0
SUB002263,20,3
SUB002264,23,3
SUB002265,15,2
SUB002266,22,4
SUB002267,21,1
SUB002268,23,3
SUB002269,14,1
SUB002270,18,4
SUB002271,22,3
SUB002272,21,2
SUB002273,15,2
SUB002274,10,3
SUB002275,23,2
SUB002276,21,3
SUB002277,29,2
SUB002278,31,3
SUB002279,17,3
SUB002280,15,2
SUB002281,23,5
SUB002282,24,2
SUB002283,26,1
SUB002284,17,2
SUB002285,19,1
SUB002286,13,0
SUB002287,32,3
SUB002288,21,2
SUB002289,6,1
SUB002290,22,2
SUB002291,14,0
SUB002292,25,0
SUB002293,20,2
SUB002294,22,3
SUB002295,26,0
SUB002296,25,5
SUB002297,24,2
SUB002298,18,1
SUB002299,10,2
SUB002300,14,3
SUB002301,18,2
SUB002302,34,0
SUB002303,31,1
SUB002304,11,2
SUB002305,27,0
SUB002306,27,3
SUB002307,16,5
SUB002308,7,2
SUB002309,24,3
SUB002310,28,4
SUB002311,22,5
SUB002312,13,4
SUB002313,15,2
SUB002314,26,1
SUB002315,21,2
SUB002316,16,1
SUB002317,19,0
SUB002318,24,2
SUB002319,22,2
SUB002320,23,2
SUB002321,34,1
SUB002322,28,0
SUB002323,20,4
SUB002324,24,4
SUB002325,16,4
SUB002326,28,2
SUB002327,26,3
SUB002328,16,2
SUB002329,13,3
SUB002330,18,3
SUB002331,15,2
SUB002332,20,2
SUB002333,10,0
SUB002334,26,2
SUB002335,29,3
SUB002336,23,2
SUB002337,18,2
SUB002338,20,0
SUB002339,9,2
SUB002340,8,4
SUB002341,20,3
SUB002342,15,1
SUB002343,17,2
SUB002344,11,2
SUB002345,29,1
SUB002346,19,3
SUB002347,21,2
SUB002348,24,0
SUB002349,31,1
SUB002350,17,2
SUB002351,19,1
SUB002352,12,2
SUB002353,14,2
SUB002354,17,0
SUB002355,16,3
SUB002356,15,3
SUB002357,12,2
SUB002358,-1,0
SUB002359,18,9
SUB002360,6,2
SUB002361,16,5
SUB002362,24,3
SUB002363,20,4
SUB002364,20,1
SUB002365,19,2
SUB002366,20,1
SUB002367,15,4
SUB002368,15,1
SUB002369,17,1
SUB002370,3,1
SUB002371,16,4
SUB002372,13,3
SUB002373,24,3
SUB002374,26,4
SUB002375,22,5
SUB002376,24,1
SUB002377,23,2
SUB002378,26,0
SUB002379,22,1
SUB002380,19,1
SUB002381,17,4
SUB002382,18,2
SUB002383,21,3
SUB002384,22,1
SUB002385,11,2
SUB002386,22,2
SUB002387,13,5
SUB002388,13,0
SUB002389,15,3
SUB002390,5,3
SUB002391,17,0
SUB002392,15,1
SUB002393,14,1
SUB002394,18,0
SUB002395,28,2
SUB002396,30,1
SUB002397,9,0
SUB002398,15,0
SUB002399,9,1
SUB002400,-1,1
SUB002401,7,1
SUB002402,0,3
SUB002403,5,2
SUB002404,3,3
SUB002405,6,0
SUB002406,4,1
SUB002407,-3,1
SUB002408,0,3
SUB002409,4,2
SUB002410,9,1
SUB002411,6,1
SUB002412,1,1
SUB002413,0,1
SUB002414,2,1
SUB002415,-1,3
SUB002416,1,0
SUB002417,3,1
SUB002418,-2,1
SUB002419,8,2
SUB002420,1,2
SUB002421,12,2
SUB002422,8,0
SUB002423,8,0
SUB002424,4,1
SUB002425,11,4
SUB002426,6,2
SUB002427,7,5
SUB002428,0,0
SUB002429,6,1
SUB002430,12,2
SUB002431,4,1
SUB002432,0,3
SUB002433,12,2
SUB002434,0,3
SUB002435,8,0
SUB002436,8,4
SUB002437,0,1
SUB002438,6,3
SUB002439,4,4
SUB002440,13,6
SUB002441,2,5
SUB002442,7,7
SUB002443,-4,4
SUB002444,10,1
SUB002445,0,5
SUB002446,5,3
SUB002447,2,2
SUB002448,0,1
SUB002449,0,1
SUB002450,0,2
SUB002451,1,2
SUB002452,0,1
SUB002453,-1,5
SUB002454,4,2
SUB002455,2,1
SUB002456,9,4
SUB002457,1,1
SUB002458,3,4
SUB002459,4,3
SUB002460,12,0
SUB002461,23,3
SUB002462,22,1
SUB002463,10,1
SUB002464,24,2
SUB002465,23,1
SUB002466,15,1
SUB002467,12,2
SUB002468,14,2
SUB002469,16,2
SUB002470,26,2
SUB002471,16,1
SUB002472,22,1
SUB002473,20,1
SUB002474,14,2
SUB002475,5,1
SUB002476,17,3
SUB002477,23,1
SUB002478,10,2
SUB002479,14,0
SUB002480,6,5
SUB002481,15,3
SUB002482,13,0
SUB002483,13,2
SUB002484,7,1
SUB002485,21,2
SUB002486,18,3
SUB002487,22,2
SUB002488,27,3
SUB002489,4,1
SUB002490,20,2
SUB002491,16,2
SUB002492,14,3
SUB002493,15,2
SUB002494,23,2
SUB002495,22,2
SUB002496,10,0
SUB002497,8,3
SUB002498,20,9
SUB002499,23,1
SUB002500,17,1
SUB002501,22,2
SUB002502,16,1
SUB002503,16,3
SUB002504,27,1
SUB002505,15,6
SUB002506,19,2
SUB002507,24,1
SUB002508,13,2
SUB002509,32,4
SUB002510,12,2
SUB002511,21,3
SUB002512,10,0
SUB002513,24,3
SUB002514,29,3
SUB002515,13,1
SUB002516,14,6
SUB002517,12,4
SUB002518,15,0
SUB002519,13,0
SUB002520,3,2
SUB002521,-3,1
SUB002522,2,5
SUB002523,15,1
SUB002524,5,0
SUB002525,5,3
SUB002526,12,0
SUB002527,10,0
SUB002528,0,3
SUB002529,0,2
SUB002530,1,2
SUB002531,0,4
SUB002532,0,2
SUB002533,3,3
SUB002534,2,3
SUB002535,3,2
SUB002536,2,4
SUB002537,2,1
SUB002538,-3,4
SUB002539,0,2
SUB002540,0,3
SUB002541,-5,0
SUB002542,4,2
SUB002543,12,2
SUB002544,3,3
SUB002545,9,0
SUB002546,0,2
SUB002547,4,3
SUB002548,0,4
SUB002549,-5,3
SUB002550,3,1
SUB002551,4,2
SUB002552,-9,2
SUB002553,8,0
SUB002554,8,2
SUB002555,-2,1
SUB002556,9,3
SUB002557,-9,2
SUB002558,-3,2
SUB002559,3,1
SUB002560,14,2
SUB002561,13,3
SUB002562,3,1
SUB002563,0,2
SUB002564,0,2
SUB002565,-3,0
SUB002566,0,2
SUB002567,2,2
SUB002568,-3,2
SUB002569,6,1
SUB002570,1,1
SUB002571,3,1
SUB002572,6,3
SUB002573,-1,4
SUB002574,0,3
SUB002575,-3,0
SUB002576,7,2
SUB002577,-1,0
SUB002578,-1,3
SUB002579,-1,2
SUB002580,19,2
SUB002581,14,2
SUB002582,7,4
SUB002583,6,2
SUB002584,12,3
SUB002585,26,2
SUB002586,13,3
SUB002587,17,0
SUB002588,10,2
SUB002589,6,0
SUB002590,0,3
SUB002591,19,5
SUB002592,21,3
SUB002593,2,1
SUB002594,7,2
SUB002595,7,2
SUB002596,15,1
SUB002597,8,0
SUB002598,7,1
SUB002599,22,0
SUB002600,16,1
SUB002601,12,1
SUB002602,11,2
SUB002603,17,1
SUB002604,12,1
SUB002605,10,4
SUB002606,9,1
SUB002607,7,0
SUB002608,11,2
SUB002609,16,2
SUB002610,9,0
SUB002611,28,2
SUB002612,18,3
SUB002613,21,0
SUB002614,12,0
SUB002615,8,2
SUB002616,5,3
SUB002617,19,1
SUB002618,15,4
SUB002619,16,0
SUB002620,10,2
SUB002621,23,3
SUB002622,9,1
SUB002623,12,2
SUB002624,14,0
SUB002625,17,1
SUB002626,22,2
SUB002627,23,2
SUB002628,14,0
SUB002629,-1,2
SUB002630,22,2
SUB002631,12,1
SUB002632,18,2
SUB002633,25,3
SUB002634,19,1
SUB002635,10,0
SUB002636,17,1
SUB002637,8,3
SUB002638,15,2
SUB002639,25,2
SUB002640,15,2
SUB002641,5,4
SUB002642,21,4
SUB002643,6,0
SUB002644,11,1
SUB002645,16,0
SUB002646,21,1
SUB002647,10,2
SUB002648,25,2
SUB002649,19,2
SUB002650,14,5
SUB002651,16,2
SUB002652,15,3
SUB002653,25,1
SUB002654,14,0
SUB002655,14,0
SUB002656,12,2
SUB002657,15,1
SUB002658,20,2
SUB002659,21,3
SUB002660,8,3
SUB002661,7,1
SUB002662,28,0
SUB002663,25,1
SUB002664,14,4
SUB002665,8,4
SUB002666,14,1
SUB002667,17,1
SUB002668,10,2
SUB002669,17,0
SUB002670,23,2
SUB002671,8,1
SUB002672,23,0
SUB002673,23,3
SUB002674,13,2
SUB002675,6,5
SUB002676,19,1
SUB002677,12,1
SUB002678,19,0
SUB002679,19,2
SUB002680,26,3
SUB002681,10,8
SUB002682,18,3
SUB002683,22,2
SUB002684,11,1
SUB002685,4,2
SUB002686,17,2
SUB002687,14,2
SUB002688,23,4
SUB002689,26,1
SUB002690,30,2
SUB002691,23,2
SUB002692,12,2
SUB002693,19,1
SUB002694,6,3
SUB002695,15,3
SUB002696,16,2
SUB002697,11,2
SUB002698,22,3
SUB002699,18,1
SUB002700,-1,1
SUB002701,0,1
SUB002702,-3,2
SUB002703,8,1
SUB002704,15,1
SUB002705,2,4
SUB002706,7,1
SUB002707,5,1
SUB002708,11,2
SUB002709,-5,2
SUB002710,1,0
SUB002711,4,1
SUB002712,11,1
SUB002713,5,4
SUB002714,0,2
SUB002715,3,3
SUB002716,9,2
SUB002717,10,2
SUB002718,1,2
SUB002719,0,1
SUB002720,7,3
SUB002721,0,2
SUB002722,13,3
SUB002723,6,3
SUB002724,-1,1
SUB002725,8,4
SUB002726,8,3
SUB002727,11,3
SUB002728,5,2
SUB002729,-3,1
SUB002730,0,1
SUB002731,5,1
SUB002732,10,2
SUB002733,-5,0
SUB002734,8,2
SUB002735,-10,4
SUB002736,19,5
SUB002737,4,1
SUB002738,0,0
SUB002739,12,0
SUB002740,3,2
SUB002741,5,4
SUB002742,1,1
SUB002743,4,0
SUB002744,9,4
SUB002745,13,2
SUB002746,9,2
SUB002747,-1,1
SUB002748,20,5
SUB002749,8,1
SUB002750,21,4
SUB002751,-3,1
SUB002752,0,3
SUB002753,3,0
SUB002754,-3,1
SUB002755,5,5
SUB002756,11,1
SUB002757,12,1
SUB002758,14,5
SUB002759,-2,2
SUB002760,-1,1
SUB002761,10,2
SUB002762,4,2
SUB002763,-2,0
SUB002764,4,1
SUB002765,9,2
SUB002766,12,4
SUB002767,9,3
SUB002768,3,1
SUB002769,5,2
SUB002770,5,2
SUB002771,11,2
SUB002772,8,1
SUB002773,9,2
SUB002774,3,0
SUB002775,7,2
SUB002776,9,5
SUB002777,2,0
